ASV_ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
c492a24349c616db2d6c3edaf8353d81	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
61bc8c98c4dcedc9118b8751c2fff51c	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
ca1abbe293731eec86e62a183845775f	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
616a6733664b9fcee785eba0ddf44871	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
7fdf01de5cfb17e3d4234626e46a1bed	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
f2d9c140a635df2c5721531eefbdaf3d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
536c33760dc46f1ad0b90da59d6e7268	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
fdb7234af8828b05ac99b5cee380b9a8	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
64364fe6fbfc8a8081e1695bb616eca9	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
344824d8e5538afbcdb391207ce7610a	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
2a600a52bdd1e5abb7390fa1044de663	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
f7daa9bb21c2b294db6b83766dfd071b	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
0d80d01283ef97bf1b2092dac495a328	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
f781431b4f2c21481b02a819c70a565e	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
dfe95d97b7e8f000243d72b1086f607f	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
80f379d663203fb46ce87d6330784ab0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Phyllodocida	f__Syllidae	g__Trypanosyllis	s__Trypanosyllis taboadai
bce6db688bde21ebe4b9c18a1e92ccd6	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
17ee079316ad5fc6ab4f132e0c449534	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
77283d4992ac47e86d60aa2dc20942e2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
e83d59bcb6ef07816ec462b93bde9371	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
46caf6b12b7ce607affcfbda4fc7ddf8	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
005279f7ecfce4c83dbf8453e0360fea	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
eaba17694872b92192ca3acbbea90c9a	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Branchiomma	s__Branchiomma bairdi
4fdb1282f3ab01b0b70bce0eafafe2a2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
11734c83365864bcdae3b241ddb37592	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
a95c51c53ce9f13934624d4b9e4d7946	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
2982285b1e9cde38b50571e3f0ed34a0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
6784d57aff1586b724e08ce9f2d51297	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
721b649d16a44961fe702d37a35a694f	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
d5657cb600f3c448b58dc41a532f353b	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
268b990290ce738b7b9dd8c1aaf488f0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
656ee0045ec4a9699d2c69fb4b6a7a2d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
dcacd0d07e58b59acc49b055c1de2d69	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
595c92fa61578f4595e0e7587b082ce5	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
411ff05ce2642feb6d6704d644b94585	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
0f8df75afe71c48c20cc8525239289af	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
19af8c6836256f1485df8d53b63321cf	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
bfaf7a03a15175f855ece27f0b111078	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
20c23773ec9ecb172bc31b4a9a5b373f	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
e70c2c26c3761b4d1dc468468680698c	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
906f5631b1be714b99fa44e75b41c0ed	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
ed4ce33a219ef502279f4716632e3d98	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
58eabe07cc73f927658a101155bf97d1	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
40519b8dea4240e590c18f5e40b5d4a6	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
4ab236e538bb71d6e8f5669ac64b96c8	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
59bfb19dc1427cde5a7ba661bb79afef	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
9050195921de0f847de105334f80e04e	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
8a3c7775978c0d2809629a0accc9a6eb	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
a86058eb2e6a971891ba750c859c1631	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
4c39e821db7b3239e8ab06e755614ae6	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
6d41e30065f156fb12ee5aeaa4689581	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
385c0332dda4b9000fe47a54715d9262	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
bf7c58888758430a964c1f7efe1982e0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
0f23e6f43de886bd1d1310f6305eee31	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
578ffff41a131f47146e097b9d08c737	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
d7cd09aa674757982a2e13f8185166fc	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
5058db59eddfc11a99f269eb2667dc58	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
9939b96cc59330a27bd96bc9d434bbbe	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
7c3102f409ddff6121677edf0e9e51b2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
3b7770d166941d8a47f998695ff309bd	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
93863cacc7ef4a9b0f6d76ddad87cb09	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
14bc7d19206f6e23fcbcd11f42f465be	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
f4b4286188a10bd294d6283812e44908	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
003a64bd01fb8d82c4bb59f09b3f4029	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
47859b6fd597ad62ae34264dbfc13cbb	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
985a6a35fbf099c630f64383b1d4c47a	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
a976cda79991d5cb05856f2a81f69f32	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
26db6ecba89b1c40bb46c181c152eef9	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
d0473b215449fd6c171420215c3a4a18	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
a96997c0ce4f5c10487b03fbd90e197c	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Parasabella	s__Parasabella aberrans
50645891b9f467fed955d45751be53b9	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Sabellida	f__Sabellidae	g__Pseudobranchiomma	s__Pseudobranchiomma grandis
141276893395af806ca4415d9a81ec45	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae		
b6f34bbf152b05f4b7d057e34c28bd5c	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae		
ecc2a1da43df5b3ca4e65696464ff7a3	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae		
1c973ca506146a5937004970cae89384	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae		
bd381a7385f225e85694a698f2838901	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae		
3c638b2be9697a7c31d84a3b0cd2f3e2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
1d033d3bc845ad620a6542c668968264	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
d84953c1a94971d14b64bd3371b73382	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
76aa85c6ee5d60414a0e0f3c17ceae13	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
9677b03acd5e362972a2b0051aaf85bc	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
4f9a0a493006ba4cafe356cd01ea3b55	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
e0b94488eed4f6bab1e59857662819d1	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
30138bb2480add382c41fc7d21cd045e	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
c0b7998d30ec87f0c3b29180ab372a09	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
1c43b039e85392c22f3bf4d5a1a7a44d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
74b49abbf53bcef6fab1ddc55e92b0bf	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
cb9adc31f44519cd3e318399b5f9e4f0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
d004b3e2282f4dfc532ab067a888fb7b	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
db95381ff64d53e58cec4b74cb773326	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
65c82261a3a0627e395137bd6e104f62	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
b04afaaa814f98ba0c75f71b0ad902ec	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
b3aab13ebabc32fa923c418dbed1dde3	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
520ea9d0cdd7be7c25d0cf0317198880	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
f06a204c00a1ec1a5f38582e8436d3a7	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	
10f4b4d3261817024abccd834b592911	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Polydora	s__Polydora websteri
927cd6f10e65ef6c7c53e010fdd98ae9	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Spionida	f__Spionidae	g__Pygospio	s__Pygospio elegans
ce04a24d75c4d3750ce10236dc78352d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Cirratulidae		
bde5c0777abde3cd25d5b29c5b03bfda	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Cirratulidae		
d06cac000f72fce9f3577b0afab33d49	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Cirratulidae		
ab80d0ad3842e84115844b9d7865f412	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Cirratulidae		
dcb843e6c15b77a773ed69a923f3b012	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Flabelligeridae		
37626b38d22b4dce0c6f9f4f94156f79	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
121e522e867d2a7da439e9e3b4541d24	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
d35a00e6345ccaf795349331de40239b	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
05545d27cd4c4425eeb384e365304b4e	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
9e69e1430592d618c77af5e6f5e30629	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
df6facaa5caa9bec3bb972f758908c29	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
5c2686504b5a52ba58f2425b112b774a	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
65c59050bc6e2e0785dccb509b1169f4	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
141500c02877bc7f2d079225f0c9a718	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
e7d6d7a0921a6f17f7227b67dcd8d6f6	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
cb109a39b21c33276b007e15cadc4d68	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
83741c30905a88d8233343c460a41a0c	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
62cf1d94e3f11a79ae1bc841b8ff7b9d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
13b9eddeb98aceb3b648e9393b4a9de6	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
2289fda5d3bc626fc1c7921f326bbd4b	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
700391baba1c9b193df35d72f1dbcb1e	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
d80510c533ea8f6cbde4ba8b2d7dda9d	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
157aa07b22f25dd1804715a05a9d2ed8	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
a626401531cbd6cefb082ad9873247cd	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
f073051399ae6216f19396e00fc410ac	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae		
fbd44cce5f269ddfcdbc5f593f288a77	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Amaeana	
79a700e17dc79086e4b1e6d85e39acbc	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Amaeana	
daf5d14ebc20497157a08a129ae30b72	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Artacama	s__Artacama proboscidea
fc729c5febb66d98afaa7c1fe0cbcbd0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Artacama	s__Artacama proboscidea
ff79705528900342bff1c4ba65b48de0	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Artacama	s__Artacama proboscidea
48ea234f5567df597793db6925318d86	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Nicolea	s__Nicolea zostericola
3dfacdd7c5614e2bfa0ae8876e11fd82	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Nicolea	s__Nicolea zostericola
03a6fb8a954597481ca27288d91421f2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
2d920d916b2e5f0d4e064dd064017d9f	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
cbe5626cab6e6cb7f2b7485c6bc5dc76	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
6e034addd99225d22179819f424755dc	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
6c4ec2551cf31aab94eddbc2c23e69e3	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
7b0bd70748c1252c29a6092ec0cfe343	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	
e3680a237226a87a3a166e9341ff592a	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	s__Polycirrus medusa
3d9dd973bcaa18b5cd60bef32534d075	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	s__Polycirrus medusa
17f9363f9d20ac909d4c64546054d7f9	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	s__Polycirrus medusa
464bb654bb9326dfbbf6e0391e8b57d2	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Terebellidae	g__Polycirrus	s__Polycirrus medusa
dd48eb9f58f65dde66092ec94269cf14	d__Eukaryota	k__Metazoa	p__Annelida	c__Polychaeta	o__Terebellida	f__Trichobranchidae	g__Terebellides	s__Terebellides shetlandica
0a821ff616c811121ee6443a8d634bf9	d__Eukaryota	k__Metazoa	p__Annelida					
e0e6358d5a5415faac7c727fd56c4b76	d__Eukaryota	k__Metazoa	p__Annelida					
1c6e3c1f93b2105c42a6f0c7ecafcf32	d__Eukaryota	k__Metazoa	p__Annelida					
3f610124578b88fa1eb36af82db0bec0	d__Eukaryota	k__Metazoa	p__Annelida					
ff8f93f8512f2b71fe9d6abc7658b2f7	d__Eukaryota	k__Metazoa	p__Annelida					
6c310920d752fda631a231248c655ed6	d__Eukaryota	k__Metazoa	p__Annelida					
57ef1f9f9e522472196110a0029c4714	d__Eukaryota	k__Metazoa	p__Annelida					
e20c70ef85ee156f9c0650f8495bed2b	d__Eukaryota	k__Metazoa	p__Annelida					
7046b3773685cf6f692393e383bdd925	d__Eukaryota	k__Metazoa	p__Annelida					
681e389f1dcec140939a3005870d01b1	d__Eukaryota	k__Metazoa	p__Annelida					
b827cde5938b485954388a6ff5df9152	d__Eukaryota	k__Metazoa	p__Annelida					
fc02ed2b5b4d28974d2a2c524bbed1c0	d__Eukaryota	k__Metazoa	p__Annelida					
5cec1d2131c1502b447201454dc7e6b1	d__Eukaryota	k__Metazoa	p__Annelida					
7fc4c32585b595773f7ec3ab94b51016	d__Eukaryota	k__Metazoa	p__Annelida					
663aade5efb704252c654b1466dfd98b	d__Eukaryota	k__Metazoa	p__Annelida					
fca6ea377136b2579cfd3cc885170f23	d__Eukaryota	k__Metazoa	p__Annelida					
0c2770fdc92a2835055816a4b12ba296	d__Eukaryota	k__Metazoa	p__Annelida					
e5cd139ed69a715b343d8c4ba4c5b82b	d__Eukaryota	k__Metazoa	p__Annelida					
d2a5ed159add09959f29c4e54b9929a9	d__Eukaryota	k__Metazoa	p__Annelida					
d81741e509244235b7a0ef5b9db8539a	d__Eukaryota	k__Metazoa	p__Annelida					
d3e462272ee3db036a53e9652bf50459	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida				
44b259e7edfa9baa42ea0049a291d4c0	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Araneae	f__Gnaphosidae	g__Zelotes	s__Zelotes electus
a8ea4f4de6461bf73bab733879fe1faa	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Sarcoptiformes	f__Oppiidae		
3bb8441bfe4ba243c0d8798343e99e18	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Eupodidae		
2b785a9ee212425b4536e055b8f4bc30	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Eupodidae		
9fb9769eb13b90d1aacc181f616c498e	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Eupodidae		
b9b2177385cff5ee076368954597d8b3	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Eupodidae		
89964cdc8458c6f631c3922137a5709c	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Halacaridae	g__Rhombognathus	s__Rhombognathus areolatus
87aacea06c1350de2b1290e6ae140522	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Branchiopoda	o__Diplostraca	f__Sididae	g__Penilia	s__Penilia avirostris
dd3a4ce1fd78699c74ac07238f4df02b	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Branchiopoda	o__Diplostraca	f__Sididae	g__Penilia	s__Penilia avirostris
b345dcf096cb23f92a2c5092ffbcda83	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Hexanauplia				
b1de3a161c574f7c2507553a1d70ca07	d__Eukaryota	k__Metazoa	p__Arthropoda	c__Hexanauplia				
